name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Combo 3 (copy auto1612),Combo 3 description,Short for Combo 3,combo-3-auto1612,100,Combos,Combos COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto1612,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto1613),Combo 3 description,Short for Combo 3,combo-3-auto1613,100,Combos,Combos COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto1613,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto1614),Combo 3 description,Short for Combo 3,combo-3-auto1614,100,Combos,Combos COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto1614,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto1615),Combo 3 description,Short for Combo 3,combo-3-auto1615,100,Combos,Combos COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto1615,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 3 (copy auto1616),Combo 3 description,Short for Combo 3,combo-3-auto1616,100,Combos,Combos COMBO,Combo 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 3 SEO Title,Combo 3 SEO Desc,Combo 3 keywords,combo-auto1616,combo-3.png,"[combo-3-g1.png,combo-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4,Combo 4 description,Short for Combo 4,combo-4-149,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-4,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1617),Combo 4 description,Short for Combo 4,combo-4-auto1617,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1617,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1618),Combo 4 description,Short for Combo 4,combo-4-auto1618,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1618,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1619),Combo 4 description,Short for Combo 4,combo-4-auto1619,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1619,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1620),Combo 4 description,Short for Combo 4,combo-4-auto1620,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1620,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1621),Combo 4 description,Short for Combo 4,combo-4-auto1621,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1621,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1622),Combo 4 description,Short for Combo 4,combo-4-auto1622,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1622,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 4 (copy auto1623),Combo 4 description,Short for Combo 4,combo-4-auto1623,100,Combos,Combos COMBO,Combo 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 4 SEO Title,Combo 4 SEO Desc,Combo 4 keywords,combo-auto1623,combo-4.png,"[combo-4-g1.png,combo-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5,Combo 5 description,Short for Combo 5,combo-5-150,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-5,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1624),Combo 5 description,Short for Combo 5,combo-5-auto1624,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1624,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1625),Combo 5 description,Short for Combo 5,combo-5-auto1625,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1625,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1626),Combo 5 description,Short for Combo 5,combo-5-auto1626,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1626,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1627),Combo 5 description,Short for Combo 5,combo-5-auto1627,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1627,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1628),Combo 5 description,Short for Combo 5,combo-5-auto1628,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1628,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1629),Combo 5 description,Short for Combo 5,combo-5-auto1629,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1629,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Combo 5 (copy auto1630),Combo 5 description,Short for Combo 5,combo-5-auto1630,100,Combos,Combos COMBO,Combo 5,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Combo 5 SEO Title,Combo 5 SEO Desc,Combo 5 keywords,combo-auto1630,combo-5.png,"[combo-5-g1.png,combo-5-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1,Type 1 description,Short for Type 1,type-1-151,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-1,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1645),Type 1 description,Short for Type 1,type-1-auto1645,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1645,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1646),Type 1 description,Short for Type 1,type-1-auto1646,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1646,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1647),Type 1 description,Short for Type 1,type-1-auto1647,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1647,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1648),Type 1 description,Short for Type 1,type-1-auto1648,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1648,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1649),Type 1 description,Short for Type 1,type-1-auto1649,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1649,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1650),Type 1 description,Short for Type 1,type-1-auto1650,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1650,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1651),Type 1 description,Short for Type 1,type-1-auto1651,100,Personalized,Personalized BYTYPE,Type 1,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1651,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2,Type 2 description,Short for Type 2,type-2-152,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-2,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1652),Type 2 description,Short for Type 2,type-2-auto1652,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1652,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1653),Type 2 description,Short for Type 2,type-2-auto1653,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1653,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1654),Type 2 description,Short for Type 2,type-2-auto1654,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1654,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1655),Type 2 description,Short for Type 2,type-2-auto1655,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1655,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1656),Type 2 description,Short for Type 2,type-2-auto1656,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1656,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1657),Type 2 description,Short for Type 2,type-2-auto1657,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1657,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 2 (copy auto1658),Type 2 description,Short for Type 2,type-2-auto1658,100,Personalized,Personalized BYTYPE,Type 2,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 2 SEO Title,Type 2 SEO Desc,Type 2 keywords,type-auto1658,type-2.png,"[type-2-g1.png,type-2-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3,Type 3 description,Short for Type 3,type-3-153,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-3,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1659),Type 3 description,Short for Type 3,type-3-auto1659,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1659,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1660),Type 3 description,Short for Type 3,type-3-auto1660,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1660,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1661),Type 3 description,Short for Type 3,type-3-auto1661,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1661,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1662),Type 3 description,Short for Type 3,type-3-auto1662,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1662,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1663),Type 3 description,Short for Type 3,type-3-auto1663,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1663,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1664),Type 3 description,Short for Type 3,type-3-auto1664,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1664,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 3 (copy auto1665),Type 3 description,Short for Type 3,type-3-auto1665,100,Personalized,Personalized BYTYPE,Type 3,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 3 SEO Title,Type 3 SEO Desc,Type 3 keywords,type-auto1665,type-3.png,"[type-3-g1.png,type-3-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 4,Type 4 description,Short for Type 4,type-4-154,100,Personalized,Personalized BYTYPE,Type 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 4 SEO Title,Type 4 SEO Desc,Type 4 keywords,type-4,type-4.png,"[type-4-g1.png,type-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 4 (copy auto1666),Type 4 description,Short for Type 4,type-4-auto1666,100,Personalized,Personalized BYTYPE,Type 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 4 SEO Title,Type 4 SEO Desc,Type 4 keywords,type-auto1666,type-4.png,"[type-4-g1.png,type-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 4 (copy auto1667),Type 4 description,Short for Type 4,type-4-auto1667,100,Personalized,Personalized BYTYPE,Type 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 4 SEO Title,Type 4 SEO Desc,Type 4 keywords,type-auto1667,type-4.png,"[type-4-g1.png,type-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 4 (copy auto1668),Type 4 description,Short for Type 4,type-4-auto1668,100,Personalized,Personalized BYTYPE,Type 4,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 4 SEO Title,Type 4 SEO Desc,Type 4 keywords,type-auto1668,type-4.png,"[type-4-g1.png,type-4-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
